content ,original_id,from,date_created,sentiment,original_sentiment
Jokowi tawa indreO Jojowokan tuh hardcost ,'461573786785939456','stellpang','2014-05-01 01:32:21','Other','Other'
Jokowi ngintipspikers calon presiden fav ,'461681337284317184','AnjaniMawa','2014-05-01 08:39:43','Other','Other'
Jokowi Tantan ngaran pahlawan duit 5rbu ,'461836172897947648','AdellyaCahya1','2014-05-01 18:54:58','Other','Possibly Positive'
Jokowi jago untuk calon presiden datang jj ryanGsaputra ,'461768439007174656','SeptianaRisa','2014-05-01 14:25:49','Other','Other'
Jokowi KEPOtisme tokoh harepin jadi presiden ,'461898712319401985','ReskyAmeliyah','2014-05-01 23:03:29','Other','Other'
Jokowi MentionMasha prediksi jadi presiden 3 ,'461684853503586304','AdeliaDinar1','2014-05-01 08:53:41','Other','Other'
Jokowi Siminanya jokowi mega wati ,'461854543202881537','debbysilviana','2014-05-01 20:07:58','Other','Possibly Negative'
Jokowi HeyySpongebob jokowi mega wati ,'461664648811409408','yolandabareti','2014-05-01 07:33:24','Other','Possibly Negative'
Jokowi HeyySpongebob JokowiAhok ,'461587471549992960','MusdalyfahA','2014-05-01 02:26:43','Other','Other'
Jokowis ascent since then has been swift in 201201 he became governor of ,'461833701995732993','JASMEVSulSel','2014-05-01 18:45:09','Other','Other'
Jokowi HeyySpongebob wirantoprabowoaburizal ,'461731839946653696','SpombobSpik','2014-05-01 12:00:23','Other','Other'
JokowiAbraham samad indonesia bebas korupsi pilihanya Abraham samad jokowisamad ,'461787790460477441','Bintang01614616','2014-05-01 15:42:43','Other','Other'
Jokowi poster pasang kamar jj nitaErsari ,'461808550268792833','fera_novelia','2014-05-01 17:05:13','Other','Other'
Jokowiboneka Jokowi Effect anggap tekan dana kampanye Caleg PDIP ,'461910784201592832','refiemoko','2014-05-01 23:51:27','Other','Possibly Positive'
Jokowihaters benci baca Jokowi pimpin layan layan BEJO ,'461717836839145474','dionMomongan','2014-05-01 11:04:45','Other','Possibly Negative'
Jokowow muluk malez bnget nonton tahu resep jamu ala Jokowi minum cont ,'461874813691109377','welly_marade','2014-05-01 21:28:31','Other','Other'
jongos subs hapus doyan korupsi bkn subs bbm dihpus korupsi dibsmi hps sub bbm ,'461879425168973824','RenzyNewin','2014-05-01 21:46:50','Other','Other'
Joss pilih capres pilih cawapres pasang jokowi ura milih ,'461892366983376896','Restyies','2014-05-01 22:38:16','Other','Possibly Negative'
Jossi serikat tani indonesia beri dukung untuk bapak Jokowi ,'461769945433395200','bayuwicaksoLo','2014-05-01 14:31:48','Other','Other'
jr jadi jr om ,'461882126443352064','IwanPiliang','2014-05-01 21:57:34','Other','Other'
jreng naik jet pribadi Jokowi kritisi giat Hura hura buruh gbk  ,'461803290422816768','Restyies','2014-05-01 16:44:18','Other','Possibly Positive'
juara kilah pakai baju kotak kotak Jokowi dalih coba baju baru  ,'461747061759561728','ais57terus','2014-05-01 13:00:53','Other','Other'
Judge bao butuh Jendral can mmd orang butuh Judge bao damping Jokowi pii tidak mata sipit mohmahfudmd ,'461885381378457600','Juli_chen888','2014-05-01 22:10:30','Other','Possibly Negative'
judul isi tidak nyambung beda pesan warna putih Jokowi Prabowo ,'461694454655504384','elangpersada_n','2014-05-01 09:31:50','Other','Other'
judul tidak suai isi ganjar Jokowi 5 gubernur raih harga Bappenas  ,'461741334085529600','dibaadib','2014-05-01 12:38:07','Other','Possibly Positive'
judul kultwit hari tualang Jusuf Kalla Aceh poso Jokowi ,'461708661459410945','ratu_adil','2014-05-01 10:28:17','Other','Other'
judul sinema elektronik misteri kemeja putih Jokowi ,'461660553401090048','normanardik','2014-05-01 07:17:07','Other','Other'
judul chirpnya tendensius bingitzz d penting jil Jokowi vs penting bangsa Prabowo ,'461760088999337984','iwankecil','2014-05-01 13:52:38','Other','Other'
judul tidak tepat penting jil Jokowi vs penting bangsa Prabowo by ,'461869658203643904','hafidz_ary','2014-05-01 21:08:02','Other','Other'
jujur baju kotak st lewat masa pak gub kembali pakai kemeja kotak kotak Jokowi terima puluh p  ,'461706181438734337','abujahal_','2014-05-01 10:18:26','Other','Other'
jujur wi pakai baju kotak kotak Jokowi dalih coba baju baru  ,'461752721075208192','pks_ganding','2014-05-01 13:23:22','Question','Question'
jujur tegas bung hatta Cawapres butuh Jokowi ,'461675036621807617','essinaga','2014-05-01 08:14:40','Other','Other'
jujur Jokowi Mahfud Ngomongin Capres  ,'461777708079263744','kristwianto','2014-05-01 15:02:39','Other','Other'
jumhur salah besar tuduh Jokowi pro upah murah  ,'461872867341135872','MyBesar','2014-05-01 21:20:47','Other','Other'
jumhur Hidayat Jokowi ideologi mandiri ,'461869627883024384','LuckyL5','2014-05-01 21:07:55','Other','Other'
jumhur Hidayat tuding Jokowi pro upah murah jauh panggang api ,'461842861793619969','AdaSuciMakbul','2014-05-01 19:21:33','Positive','Positive'
jumhur pokoke mimpi Jokowi jumhur nilai salah besar tuduh Jokowi pro upah murah  ,'461839788878737408','agus_cuttarsih','2014-05-01 19:09:20','Other','Other'
jumhur nilai salah besar tuduh Jokowi pro upah murah ,'461868385454661633','MyBesar','2014-05-01 21:02:58','Other','Other'
jumhur nilai salah besar tuduh Jokowi pro upah murah  ,'461834724520894464','tidakditemukann','2014-05-01 18:49:13','Other','Other'
jumhur nilai salah besar tuduh Jokowi pro UpahMurah  ,'461834045966409729','PresidenDotInfo','2014-05-01 18:46:31','Other','Other'
jumhur salah besar tuduh Jokowi pro upah murah  ,'461833946511056896','asatunewscom','2014-05-01 18:46:07','Other','Other'
jumlah duduk miskin naik kata Jokowi ,'461867000055074816','wenil5','2014-05-01 20:57:28','Other','Possibly Negative'
jurnalis Jurkam demo istana buruh tolak Jokowi jadi presiden ,'461794888736968704','yoskenawas','2014-05-01 16:10:55','Other','Other'
jurus mabuk st ngerasa presiden Blusukan Jokowi luar dki nilai etis ,'461814358494830592','IKADEMANYONG','2014-05-01 17:28:17','Other','Other'
Just wait and see Jokowi promises to help female workers against discrimination ,'461906332866461696','alrosyid1987','2014-05-01 23:33:46','Other','Other'
jadi presiden jokowi punya kuat kuasa penuh tuntas miskin indonesia Presidenresiden014com ,'461841584447705089','AndreRehiary','2014-05-01 19:16:28','Other','Other'
faktor arb bkin turun Prabowo efek Prabowo Golkar bikin Jokowi kliyengan  ,'461714356640964608','trizairfan','2014-05-01 10:50:55','Other','Other'
pak mrka demo nuntut tuk tunj sehat Jokowi demo baik buruh patungan beli ambulans ,'461802339473432576','TeguhHugett','2014-05-01 16:40:32','Other','Possibly Positive'
kalem hanyut hehee Jokowi kalem ,'461852800020787200','amzhonk','2014-05-01 20:01:03','Other','Other'
JustShare Jokowi hapus subsidi bbm PDIP calon presiden pdi juang Joko Widodo men ,'461792391163179008','fuad2020','2014-05-01 16:01:00','Question','Question'
Jusuf bahaya dipasqangkan JOKOWI ,'461892446956183552','ginux1962','2014-05-01 22:38:35','Question','Question'
jw tidak perlu ceramahin buruh Jokowi buruh demo hari buruh ,'461748797463625728','ShaTwo','2014-05-01 13:07:46','Other','Other'
Jwban simple tidak makna ya ut bilang tidak ush nyapres krna jkw nyapres ,'461830460960931840','hde104','2014-05-01 18:32:16','Other','Other'
k neptunus kampanye bareng alien Prabowo aksi gbk Jokowi ,'461852138469982208','adigcahya','2014-05-01 19:58:25','Question','Question'
kabar aktual Jokowi rasa ironis buruh Hura Hura raya may day  ,'461838064688455680','Metro_TVNews','2014-05-01 19:02:29','Other','Other'
kabar aktual p adu Jokowi hari buruh ,'461746626755710978','Metro_TVNews','2014-05-01 12:59:09','Other','Other'
KABAR11 Ustadz sebut Jokowi antek yahudi lokasi jual tiket Timnas u 19 vs  ,'461578642439806976','bewaraco','2014-05-01 01:51:38','Other','Other'
kabar bus dipake Chelsea malam karat rusak soal beli Jokowi ,'461606746163658752','akbaargw','2014-05-01 03:43:19','Other','Other'
kabinet kerja Jokowi tolak intervensi Parpol dominasi profesional ,'461829945581240321','Erikboe','2014-05-01 18:30:14','Other','Possibly Positive'
kabinet kurus koalisi ramping maksud PDIP Jokowi ,'461695075349585920','rosJadee','2014-05-01 09:34:18','Other','Other'
kabinet profesional rakyat dukung penuh pkb Cawapres serah ibu mega Jokowi ,'461637972308533249','JasmevPWT','2014-05-01 05:47:24','Other','Possibly Positive'
kabur tahun 98 kerja sape hebat semiaji_w ,'461803524909576192','Aymee_88','2014-05-01 16:45:14','Other','Other'
kacau sanding jokowi IMAGINE Lady gaga salon jadi wakil presiden pdi ,'461847101173796865','Dinah_Lilmons','2014-05-01 19:38:24','Question','Question'
kacung negri kacung jokowi Prabowo jadi bangsa kacung ,'461818473023156224','riyadicasillas','2014-05-01 17:44:38','Other','Other'
kader daerah Terbelah soal wakil Jokowi      ,'461799367167336450','KurniaAgung175','2014-05-01 16:28:43','Other','Other'
kader balik arahPembelot Prabowo dukung relawan Jokowi ,'461899727395512320','HarryGreen75','2014-05-01 23:07:31','Other','Possibly Positive'
kader PDIP pro Jokowi tidak Cawapresnya golong tua  ,'461863987744096257','andianyuuu','2014-05-01 20:45:30','Other','Other'
kader PDIP mulai perform Jokowi dukung aksi Ngamuk ganjar Pranowo ,'461663581847580673','dwianto23','2014-05-01 07:29:09','Question','Question'
Kaga tahu watak jalan hidup Jokowi ditentuin ibunye sayasujiatmi ,'461703889692008448','GantiJakarta','2014-05-01 10:09:20','Other','Other'
kagak milih cawapresnya menye menye model sayur JKWaP  ,'461873785650438144','hunggul','2014-05-01 21:24:26','Question','Question'
kaget ve baca anonim tidak jelas org bner jatuh miris bukti JOKOWI antek ,'461689273972834304','maharatita','2014-05-01 09:11:15','Other','Possibly Negative'
kak said Prabowo jadi presiden Jokowi baru luar hahhapake bahasahati ,'461773232744316928','hayanisafitri','2014-05-01 14:44:52','Other','Other'
Kakehan tuntut kecewa putus upah buruh bawa keranda gambar Jokowi Ahok  ,'461889759829164032','masignas','2014-05-01 22:27:54','Negative','Negative'
kalah Prabowo bebasin wilfrida hukum mati malay keren Jokowi jenguk buruh celaka kerja 6 bulan ,'461847779157889024','signifiicantz','2014-05-01 19:41:05','Negative','Negative'
Kalangan santri favorit pasang Jokowi Mahfud md  ,'461887301329887233','nadiyayu1','2014-05-01 22:18:08','Other','Other'
slang Mahfud md cocok Dampingi Jokowi ,'461649133011365888','rizkamamalia','2014-05-01 06:31:44','Other','Possibly Positive'
nambah hijau pkb baik pan representasi suara Muhammadiyah cc jokowi_dodo ,'461713308639174656','nugroho1971','2014-05-01 10:46:45','Other','Possibly Positive'
berita Jokowi putar buruh may day tolong iya singgung soal modal asing ,'461818924108353536','kaisar_el_rema','2014-05-01 17:46:26','Question','Question'
akhir 2 Capres Jokowi vs Prabowo oke d iseng ,'461845345920487424','AzharNurnala','2014-05-01 19:31:25','Other','Possibly Positive'
jadi presiden pasang Prabowo Jokowi betul tepat salah satu politik koalisi  ,'461912533478039552','rf_ronz','2014-05-01 23:58:24','Other','Possibly Negative'
benar singkat JKWaPresiden Jokowi kwa presiden makna Jokowi calon presiden tiru tidak asli ,'461717177897201665','rorigolan','2014-05-01 11:02:08','Other','Possibly Positive'
capres jokowi probowo mati juang ,'461852808497491968','WoroTyas','2014-05-01 20:01:05','Question','Question'
dukung Jokowi tidak anggap politis aksi buruh istana muat politis janji dukung Prabowo ,'461770946425405440','dadikoes','2014-05-01 14:35:47','Other','Possibly Negative'
jabat WALIKOTA tidak usai jabat gubernur tidak tunai bgm taruh nasib jabat presiden ,'461654189823635456','Handoko_SHD','2014-05-01 06:51:50','Question','Question'
tidak kompromi iya ut dua hamzah haz Jokowi sda Ngotot Prabowo ,'461664597124984832','Moqsith','2014-05-01 07:33:11','Question','Question'
Gerindra usung Basuki tp Capres jadi saing berat Jokowi Nguik ,'461836008745476097','WongKatrok7','2014-05-01 18:54:19','Other','Possibly Negative'
Golkar Wapresnya Jokowi ,'461809293071626240','rmolco','2014-05-01 17:08:10','Question','Question'
hari macet biar Jokowi presiden tetap ji tidak maju INDONESIAperubahan ,'461790129787387905','oliingg29','2014-05-01 15:52:01','Question','Question'
hokdari kata hoki BEJO jadi benar bawa untung waktu jadi pimpin Jokowi Ahok ,'461912654475313152','Chaidir38','2014-05-01 23:58:53','Question','Question'
jadi presiden Lupain ya pak Jokowi ,'461868044617138176','nadiyayu1','2014-05-01 21:01:37','Question','Question'
Jokowi baru curi tebar janji hari buruh Prabowo Subianto curi kampanye  ,'461859920350937088','eldofebri','2014-05-01 20:29:20','Question','Question'
jokowi bikin tahun perintah tanggal merah nya coblos ragu TenagaKerjaButuhLiburan ,'461813878922301440','febrinachrstina','2014-05-01 17:26:23','Other','Possibly Positive'
jokowi blusukan keluar area kapasitas sbg gubehur dki st rasa jadi presiden ri ,'461836654680895488','suhartono99','2014-05-01 18:56:53','Question','Question'
Jokowi cawapresnya jk golong putih ae ,'461680003587911680','Rhaniarosa','2014-05-01 08:34:25','Question','Question'
Jokowi jadi pres hapus outsorcingPada sahkan uu Outsorcing bu MegawatiBuktikan Jokowi lawan bu Megaii ,'461712950307217408','henny_chandra78','2014-05-01 10:45:20','Other','Possibly Positive'
Jokowi jelek capres super jelek ,'461672844053581824','ditomarsudi','2014-05-01 08:05:58','Other','Possibly Negative'
Jokowi koalisi Prabowo nama Jokowibowo bonihargens ,'461819072850571264','GabrielMahal','2014-05-01 17:47:01','Question','Question'
Jomblo p jokowi ahok basuki_btp ,'461773440240713728','ManaloeRIO','2014-05-01 14:45:42','Question','Question'
tidak sanggup mimpin betawi balik sono solo Bangka belitung basuki_btp ,'461807726016745472','BastianTokang','2014-05-01 17:01:56','Other','Possibly Negative'
lihat Jokowi cari Cawapresnyablm terima msih ragu elektabilitasnyaPresidenresiden014com  ,'461690708080877569','gendon9999','2014-05-01 09:16:57','Question','Question'
lingkar otak normal ngak susah milih baik Ical Prabowo tul JKWaP  ,'461849136635998209','wikibatak','2014-05-01 19:46:29','Other','Possibly Positive'
ganjar pranowo jadi wapresnya jokowi ,'461839083493289985','rheza1994','2014-05-01 19:06:32','Question','Question'
jatuhin jokowi ikut suruh baris bareng munafik baik bikin baris baru ,'461872176199520257','VRHCL','2014-05-01 21:18:02','Other','Possibly Negative'
dorong hak perempuan laku Jokowi tanya ibu Megawati Yoris Raweyai jokowiPENIPU ,'461608395049426944','sekarbarbiegirl','2014-05-01 03:49:52','Question','Question'
rakyat suka Jokowi dicapreskan PDIP coblos jadi presiden perlu rakyat ajar benci Jokowi ,'461725419838779392','Timbulbutar2','2014-05-01 11:34:53','Other','Possibly Negative'
sandal cara tiba nama Jusuf Kalla Abraham samad kembali masuk calon damping Jokowi Pilpres 2014 ,'461710486388899841','Ronin_1999','2014-05-01 10:35:32','Other','Possibly Negative'
tidak suka PDIP Jokowi approve outsourcing Megawati jual BUMN ya Megawati lgYg dukung mafia jkw ,'461708815155462144','hyunjin2510','2014-05-01 10:28:54','Other','Possibly Negative'
jadi buruh minta ,'461771143200772097','bowo_primagama','2014-05-01 14:36:34','Question','Question'
calon wapres jokowi mahfud md beliau tegas pihak ,'461712837031641089','MataMinus_','2014-05-01 10:44:53','Question','Question'
tidak dkg Jokowi me rekomendasi capres untuk dukung masbedjo ,'461902128655527936','imamsuwadi','2014-05-01 23:17:03','Question','Question'
wakil indonesia tahu kerja nyata  ,'461574370079428608','twitkritis','2014-05-01 01:34:40','Question','Question'
kali pilih Capres dukung aksi Buruhi SBSI Jokowi jadi presiden ,'461816396171575296','wiezhard','2014-05-01 17:36:23','Other','Other'
kali perintah putus ganti naskah un smp bahasa indonesia naskah temu soal kena Jokowi Jusuf Kalla ,'461773346242588672','MNCkoranSINDO','2014-05-01 14:45:19','Other','Other'
kali rodo benar sih Prabowo Jokowi jadi begundal asing ,'461898103843328001','ratjunn','2014-05-01 23:01:04','Other','Other'
cerdasii trauma Outsourcing lahir era mega buruh dukung Jokowi Capres ,'461829803083984896','heruXanto','2014-05-01 18:29:40','Other','Other'
panas hati lihat ratus ribu buruh tobat prabowo presiden buruh sono puja jokowi ok tidak perlu bikin fitnah barui ,'461810547474702336','nonarray','2014-05-01 17:13:09','Other','Possibly Negative'
pasu Jokowi pasu Probowo kenal paham cak nun ,'461877016673779712','eae18','2014-05-01 21:37:16','Other','Other'
kalo gandeng mk baik gandeng prof insya allah seru colek pak alfanalfian ,'461859733184331778','alfangunahmad','2014-05-01 20:28:35','Other','Possibly Positive'
punyaCawapres capresnya tetap dukung Prabowo semiaji_w ,'461796876983877634','SiPitung64','2014-05-01 16:18:49','Question','Question'
kalo acr festival iya Jokowi sindir raya hari buruh dng Huraura ,'461845430045655041','slametabusalam','2014-05-01 19:31:45','Question','Question'
kalo share pic jokowi longo brasa mualga banget deh py presiden tidak tampang wibawa sm skli ,'461656069479989248','nanamathits','2014-05-01 06:59:18','Question','Question'
sih Benni Audina bang bewok duet Jokowi Prabowo Jokowi sda Jokowi ekonom     ,'461648391425228800','benniromero','2014-05-01 06:28:48','Other','Possibly Positive'
sih iyes tidak tahu yanti pkb rapat Jokowi nasib Pencapresan Prabowo ,'461732909691723776','fadlizulfaa','2014-05-01 12:04:38','Question','Question'
coblos bapak deh Jokowi kerja layak upah layak hidup layak ,'461721604544679938','1azis1','2014-05-01 11:19:43','Question','Question'
